"Run ID","Scenario name","Model name","Variable name","unit","Flag Category","year","value","meta_Climate Assessment|Peak Warming|Median [MAGICCv7.5.3]","meta_Climate Assessment|Warming in 2100|Median [MAGICCv7.5.3]","meta_Climate Assessment|Year of Peak Warming|Median [MAGICCv7.5.3]","meta_Emissions Diagnostics|Cumulative CCS [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Cumulative CO2 [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Cumulative Net-Negative CO2 [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Year of Net Zero|CO2","meta_Emissions Diagnostics|Year of Net Zero|Kyoto Gases","meta_Climate Category|SCI 2025 [Tier I]","meta_Scenario Typology|SCI 2025 [beta]","meta_Vetting|SCI 2025","meta_Feasibility Concern|Carbon Capture|World|2030","meta_Feasibility Concern|Carbon Capture|World|2035","meta_Feasibility Concern|Carbon Capture|World|2040","meta_Feasibility Concern|Hydropower Capacity|World|2030","meta_Feasibility Concern|Nuclear Capacity|World|2030","meta_Feasibility Concern|Onshore Wind Capacity|World|2030","meta_Feasibility Concern|Solar PV Capacity|World|2030","meta_Feasibility Concern|Wind Capacity|World|2030","meta_Sustainability Concern|Exceeding Prudent Limit For Geological Carbon Storage|World","meta_Sustainability Concern|Food Availability|World","meta_Sustainability Concern|Unsustainable Bioenergy Use|World","meta_Scenario Ensemble|AR6","meta_Climate Category|AR6 [ID]","meta_Climate Category|AR6 [Name]","meta_Legacy Mapping|AR6|Model Name","meta_Legacy Mapping|AR6|Scenario Name","meta_renewablesShare","meta_fossilShare","meta_biomassShare","meta_gfaIncrease","meta_carbonRemoval","meta_eocWarming","meta_peakWarming","meta_Ensemble Weight|SCI 2025 [beta]"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2030,52.629357421875,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2035,46.16012353515625,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2040,42.76496337890625,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2045,40.341806640625,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2050,40.11298291015625,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2055,40.4206669921875,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2060,40.7147626953125,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2065,40.7970927734375,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2070,40.78514892578125,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2075,40.95275048828125,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2080,40.93752392578125,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2085,41.0521943359375,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2090,41.154015625,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2095,41.0686689453125,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1077","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","IMAGE 3.2","Final Energy","EJ/yr","[object Object]",2100,40.91801513671875,"1.619104189336387","1.226703461460011","2039","1836.8293673876194","201.16165988970675","-363.4737763351264","2048","2069","GW1","Carbon Capture and Storage","ok","high","medium","medium","medium","high","ok","medium","ok","high",,"medium","true","C2","C2: Below 1.5°C with high OS","IMAGE 3.2","SSP2_SPA2_19I_LIRE","19.974215969004174","53.37677360293442","24.867380406682287","12.052741452250956","1836.8293673876194","1.226703461460011","1.619104189336387","0.003653952"
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2010,55.95470459352499,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2015,52.86520350711709,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2020,52.78041610965517,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2021,51.44500454432163,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2022,50.17193474557346,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2023,49.22859391576088,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2024,48.32075188921008,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2025,47.39852707410525,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2030,43.61756226006435,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2035,40.80323485906364,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2040,39.88792201305616,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2045,40.22785668633401,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2050,40.94837608253853,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2055,42.48885994734567,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2060,44.87907472667646,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2070,50.1455769324803,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2080,55.13838576849157,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2090,59.104519863724,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1134","COVID-Shift-GreenPush_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2100,63.05390306153191,"1.581137867169946","1.377182512868632","2039","661.5350771875275","474.0680507022182",,"2085",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_GreenPush_550","0","0","12.026072691592367","8.594482490154036","661.5350771875275","1.377182512868632","1.581137867169946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2010,55.95470459352499,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2015,52.86520350711709,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2020,56.57806836143222,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2021,55.49174874840283,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2022,54.45932342541758,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2023,53.51455900656379,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2024,52.73715765431946,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2025,52.09066725345506,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2030,48.01487265316706,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2035,43.1466898320317,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2040,41.64541759082253,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2045,42.03662113084681,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2050,43.22197721257934,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2055,45.23578015136989,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
"1139","COVID-Shift-NoPolicyNoCOVID_550","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2060,47.853016733285,"1.595303137999946","1.386329094260399","2039","675.3145491206004","469.8756093291136","-0.003100428510819509","2055",,"GW1",,"failed","high","medium","ok",,,,,,"ok",,"medium","true","C1","C1: Below 1.5°C with no or limited overshoot","MESSAGEix-GLOBIOM_1.2","COV_NoPolicyNoCOVID_550","0","0","11.228298972055988","8.857627580826872","675.3145491206004","1.386329094260399","1.595303137999946",
