"Run ID","Scenario name","Model name","Variable name","unit","Flag Category","year","value","meta_Climate Assessment|Peak Warming|Median [MAGICCv7.5.3]","meta_Climate Assessment|Warming in 2100|Median [MAGICCv7.5.3]","meta_Climate Assessment|Year of Peak Warming|Median [MAGICCv7.5.3]","meta_Emissions Diagnostics|Cumulative CO2 [2020-2100, Gt CO2]","meta_Climate Category|SCI 2025 [Tier I]","meta_Vetting|SCI 2025","meta_Feasibility Concern|Hydropower Capacity|World|2030","meta_Feasibility Concern|Nuclear Capacity|World|2030","meta_Feasibility Concern|Onshore Wind Capacity|World|2030","meta_Feasibility Concern|Solar PV Capacity|World|2030","meta_Feasibility Concern|Wind Capacity|World|2030","meta_Sustainability Concern|Food Availability|World","meta_Sustainability Concern|Unsustainable Bioenergy Use|World","meta_Scenario Ensemble|AR6","meta_Climate Category|AR6 [ID]","meta_Climate Category|AR6 [Name]","meta_Legacy Mapping|AR6|Model Name","meta_Legacy Mapping|AR6|Scenario Name","meta_renewablesShare","meta_fossilShare","meta_biomassShare","meta_gfaIncrease","meta_carbonRemoval","meta_eocWarming","meta_peakWarming","meta_Emissions Diagnostics|Cumulative CCS [2020-2100, Gt CO2]","meta_Ensemble Weight|SCI 2025 [beta]","meta_Feasibility Concern|Carbon Capture|World|2030","meta_Feasibility Concern|Carbon Capture|World|2035","meta_Feasibility Concern|Carbon Capture|World|2040","meta_Sustainability Concern|Exceeding Prudent Limit For Geological Carbon Storage|World"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2022,60.5385582452443,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2023,62.5232205693645,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2024,64.1575726184662,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2025,64.8758185913347,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2030,67.4803364120683,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2035,70.2639153206922,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2040,73.6340725404096,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2045,76.33798473030889,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2050,77.6182748619567,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2055,76.7316170546529,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2060,75.7869447296177,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2070,84.3676181779743,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2080,92.969684493603,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2090,99.3334702415507,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1146","COVID-Shift-SelfReliance_max_GDP","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2100,103.7610251781831,"3.650304297816477","3.650304297816477","2100","5660.689093339267","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_max_GDP","0","0","4.953061763470119","0.28423750490341604","0","3.650304297816477","3.650304297816477","0","0.002711675","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2010,55.95470459352499,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2015,52.86520350711709,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2020,52.7113005078497,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2021,55.06758832047809,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2022,55.55476344181885,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2023,56.05075675546249,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2024,56.30800467991548,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2025,56.5438923229943,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2030,58.10348858021504,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2035,59.99345253340166,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2040,62.40702508955989,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2045,65.21406172599376,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2050,67.96099967065649,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2055,70.0940808511687,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2060,71.0857288519923,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2070,74.338517799539,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2080,74.7667385371975,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2090,79.76022363077419,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1148","COVID-Shift-SmartUse","MESSAGEix-GLOBIOM 1.2","Final Energy","EJ/yr","[object Object]",2100,85.51407774263261,"3.528801505518332","3.528801505518332","2100","4800.3439985606165","GW8","ok",,,,,,,"ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.2","COV_SmartUse","0","0","5.699634370371125","0.2850565221720842","0","3.528801505518332","3.528801505518332","0","0.002572625","medium","ok","ok","ok"
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2010,57.582255849375,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2015,54.82509762151,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2020,57.47112090740449,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2025,59.4947432106512,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2030,61.43331131925321,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2035,63.1288179303275,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2040,64.4783763751292,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2045,65.7639845952095,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2050,66.71194300020112,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2055,67.72908782262279,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2060,68.83608482206319,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2065,69.80769961244101,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2070,70.5941886272243,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2075,71.1122971882034,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2080,71.262362972778,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2085,71.1823525495751,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2090,70.99891998203549,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2095,70.64731376953009,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1151","Deep-Mitigation-Baseline","GCAM 5.3","Final Energy","EJ/yr","[object Object]",2100,70.3037146732662,"3.675701901629203","3.675701901629203","2100","4768.1594958521855","GW8","failed",,,,,,,"medium","true","C7","C7: Below 4.0°C","GCAM 5.3","R_BAU","6.524504902406354","0","12.376391679524454","-0.2654464649851178","0","3.675701901629203","3.675701901629203",,,,,,
"1187","LeastTotalCost-Base-brkLR15-SSP2-P50","REMIND 2.1","Final Energy","EJ/yr","[object Object]",2010,55.9608,"3.515816702384586","3.515816702384586","2100","4133.7148744","GW8","ok","ok","medium",,"medium","high",,"ok","true","C7","C7: Below 4.0°C","REMIND 2.1","LeastTotalCost_Base_brkLR15_SSP2_P50","19.378483569255305","65.45200800950045","14.826590848018862",,"0","3.515816702384586","3.515816702384586","0","0.002823987","medium","ok","ok","ok"
"1187","LeastTotalCost-Base-brkLR15-SSP2-P50","REMIND 2.1","Final Energy","EJ/yr","[object Object]",2015,51.4915,"3.515816702384586","3.515816702384586","2100","4133.7148744","GW8","ok","ok","medium",,"medium","high",,"ok","true","C7","C7: Below 4.0°C","REMIND 2.1","LeastTotalCost_Base_brkLR15_SSP2_P50","19.378483569255305","65.45200800950045","14.826590848018862",,"0","3.515816702384586","3.515816702384586","0","0.002823987","medium","ok","ok","ok"
"1187","LeastTotalCost-Base-brkLR15-SSP2-P50","REMIND 2.1","Final Energy","EJ/yr","[object Object]",2020,50.71,"3.515816702384586","3.515816702384586","2100","4133.7148744","GW8","ok","ok","medium",,"medium","high",,"ok","true","C7","C7: Below 4.0°C","REMIND 2.1","LeastTotalCost_Base_brkLR15_SSP2_P50","19.378483569255305","65.45200800950045","14.826590848018862",,"0","3.515816702384586","3.515816702384586","0","0.002823987","medium","ok","ok","ok"
"1187","LeastTotalCost-Base-brkLR15-SSP2-P50","REMIND 2.1","Final Energy","EJ/yr","[object Object]",2025,51.2297,"3.515816702384586","3.515816702384586","2100","4133.7148744","GW8","ok","ok","medium",,"medium","high",,"ok","true","C7","C7: Below 4.0°C","REMIND 2.1","LeastTotalCost_Base_brkLR15_SSP2_P50","19.378483569255305","65.45200800950045","14.826590848018862",,"0","3.515816702384586","3.515816702384586","0","0.002823987","medium","ok","ok","ok"
"1187","LeastTotalCost-Base-brkLR15-SSP2-P50","REMIND 2.1","Final Energy","EJ/yr","[object Object]",2030,51.2538,"3.515816702384586","3.515816702384586","2100","4133.7148744","GW8","ok","ok","medium",,"medium","high",,"ok","true","C7","C7: Below 4.0°C","REMIND 2.1","LeastTotalCost_Base_brkLR15_SSP2_P50","19.378483569255305","65.45200800950045","14.826590848018862",,"0","3.515816702384586","3.515816702384586","0","0.002823987","medium","ok","ok","ok"
"1187","LeastTotalCost-Base-brkLR15-SSP2-P50","REMIND 2.1","Final Energy","EJ/yr","[object Object]",2035,50.6883,"3.515816702384586","3.515816702384586","2100","4133.7148744","GW8","ok","ok","medium",,"medium","high",,"ok","true","C7","C7: Below 4.0°C","REMIND 2.1","LeastTotalCost_Base_brkLR15_SSP2_P50","19.378483569255305","65.45200800950045","14.826590848018862",,"0","3.515816702384586","3.515816702384586","0","0.002823987","medium","ok","ok","ok"
"1187","LeastTotalCost-Base-brkLR15-SSP2-P50","REMIND 2.1","Final Energy","EJ/yr","[object Object]",2040,48.7825,"3.515816702384586","3.515816702384586","2100","4133.7148744","GW8","ok","ok","medium",,"medium","high",,"ok","true","C7","C7: Below 4.0°C","REMIND 2.1","LeastTotalCost_Base_brkLR15_SSP2_P50","19.378483569255305","65.45200800950045","14.826590848018862",,"0","3.515816702384586","3.515816702384586","0","0.002823987","medium","ok","ok","ok"
"1187","LeastTotalCost-Base-brkLR15-SSP2-P50","REMIND 2.1","Final Energy","EJ/yr","[object Object]",2045,46.4631,"3.515816702384586","3.515816702384586","2100","4133.7148744","GW8","ok","ok","medium",,"medium","high",,"ok","true","C7","C7: Below 4.0°C","REMIND 2.1","LeastTotalCost_Base_brkLR15_SSP2_P50","19.378483569255305","65.45200800950045","14.826590848018862",,"0","3.515816702384586","3.515816702384586","0","0.002823987","medium","ok","ok","ok"
