"Run ID","Scenario name","Model name","Variable name","unit","Flag Category","year","value","meta_Climate Assessment|Peak Warming|Median [MAGICCv7.5.3]","meta_Climate Assessment|Warming in 2100|Median [MAGICCv7.5.3]","meta_Climate Assessment|Year of Peak Warming|Median [MAGICCv7.5.3]","meta_Emissions Diagnostics|Cumulative CCS [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Cumulative CO2 [2020-2100, Gt CO2]","meta_Climate Category|SCI 2025 [Tier I]","meta_Vetting|SCI 2025","meta_Feasibility Concern|Carbon Capture|World|2030","meta_Feasibility Concern|Carbon Capture|World|2035","meta_Feasibility Concern|Carbon Capture|World|2040","meta_Feasibility Concern|Hydropower Capacity|World|2030","meta_Feasibility Concern|Nuclear Capacity|World|2030","meta_Feasibility Concern|Onshore Wind Capacity|World|2030","meta_Feasibility Concern|Solar PV Capacity|World|2030","meta_Feasibility Concern|Wind Capacity|World|2030","meta_Sustainability Concern|Exceeding Prudent Limit For Geological Carbon Storage|World","meta_Sustainability Concern|Unsustainable Bioenergy Use|World","meta_Scenario Ensemble|AR6","meta_Climate Category|AR6 [ID]","meta_Climate Category|AR6 [Name]","meta_Legacy Mapping|AR6|Model Name","meta_Legacy Mapping|AR6|Scenario Name","meta_renewablesShare","meta_fossilShare","meta_biomassShare","meta_carbonRemoval","meta_eocWarming","meta_peakWarming","meta_Ensemble Weight|SCI 2025 [beta]","meta_Sustainability Concern|Food Availability|World","meta_gfaIncrease"
"365","ENGAGE-INDCi2100","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2050,44.2760009765625,"3.098446777004462","3.098446777004462","2100","150.6355920222894","3291.299416015625","GW7","ok","medium","ok","ok","medium","ok","ok","medium","ok","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100","26.626412339828597","62.1027208142991","7.985557271338539","150.6355920222894","3.098446777004462","3.098446777004462","0.002129348","ok","2.8876249289326665"
"365","ENGAGE-INDCi2100","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2060,43.71035385131836,"3.098446777004462","3.098446777004462","2100","150.6355920222894","3291.299416015625","GW7","ok","medium","ok","ok","medium","ok","ok","medium","ok","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100","26.626412339828597","62.1027208142991","7.985557271338539","150.6355920222894","3.098446777004462","3.098446777004462","0.002129348","ok","2.8876249289326665"
"365","ENGAGE-INDCi2100","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2070,43.20235443115234,"3.098446777004462","3.098446777004462","2100","150.6355920222894","3291.299416015625","GW7","ok","medium","ok","ok","medium","ok","ok","medium","ok","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100","26.626412339828597","62.1027208142991","7.985557271338539","150.6355920222894","3.098446777004462","3.098446777004462","0.002129348","ok","2.8876249289326665"
"365","ENGAGE-INDCi2100","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2080,42.64613723754883,"3.098446777004462","3.098446777004462","2100","150.6355920222894","3291.299416015625","GW7","ok","medium","ok","ok","medium","ok","ok","medium","ok","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100","26.626412339828597","62.1027208142991","7.985557271338539","150.6355920222894","3.098446777004462","3.098446777004462","0.002129348","ok","2.8876249289326665"
"365","ENGAGE-INDCi2100","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2090,42.2690544128418,"3.098446777004462","3.098446777004462","2100","150.6355920222894","3291.299416015625","GW7","ok","medium","ok","ok","medium","ok","ok","medium","ok","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100","26.626412339828597","62.1027208142991","7.985557271338539","150.6355920222894","3.098446777004462","3.098446777004462","0.002129348","ok","2.8876249289326665"
"365","ENGAGE-INDCi2100","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2100,41.76701354980469,"3.098446777004462","3.098446777004462","2100","150.6355920222894","3291.299416015625","GW7","ok","medium","ok","ok","medium","ok","ok","medium","ok","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100","26.626412339828597","62.1027208142991","7.985557271338539","150.6355920222894","3.098446777004462","3.098446777004462","0.002129348","ok","2.8876249289326665"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2010,57.18777084350586,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2015,53.86546325683594,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2020,53.18214797973633,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2025,53.508636474609375,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2030,49.48698425292969,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2035,46.86410140991211,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2040,45.09424209594727,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2045,44.256290435791016,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2050,43.741355895996094,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2060,43.34192657470703,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2070,42.85065460205078,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2080,42.49922561645508,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2090,42.563236236572266,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"366","ENGAGE-INDCi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2100,42.51292037963867,"3.013726601348508","3.013726601348508","2100","146.1841678012453","3058.68590625","GW7","ok","medium","ok","ok","medium","ok","medium","medium","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_INDCi2100_COV","26.609099937341625","62.37336245080044","7.839403364806073","146.1841678012453","3.013726601348508","3.013726601348508","0.003744869","ok","2.896532353899744"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2010,57.18777084350586,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2015,53.86546325683594,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2020,53.62747573852539,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2025,56.7877311706543,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2030,55.6864128112793,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2035,54.16095352172852,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2040,52.55424880981445,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2045,51.55328369140625,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2050,50.98626708984375,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2060,50.42844009399414,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2070,49.81324768066406,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2080,48.95320892333984,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2090,48.84209442138672,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"401","ENGAGE-NPi2100-COV","POLES-JRC ENGAGE","Final Energy","EJ/yr","[object Object]",2100,48.357025146484375,"3.412218436276257","3.412218436276257","2100","6.465989262840172","3767.427828125","GW7","ok","medium","ok","ok","medium","ok","medium","high","medium","ok","ok","true","C7","C7: Below 4.0°C","POLES ENGAGE","EN_NPi2100_COV","21.952755010326797","68.47749904943475","6.649798038354639","6.465989262840172","3.412218436276257","3.412218436276257","0.002492305","ok","2.4700361814882683"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2010,55.5558,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2015,50.9736,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2020,50.5029,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2025,50.4358,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2030,49.4344,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2035,49.1483,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2040,47.9985,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2045,46.4464,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2050,45.5749,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2055,44.9238,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2060,44.1029,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2070,43.4622,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2080,43.8688,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2090,43.1721,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"477","ENGAGE-NPi2100","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2100,43.3689,"3.20361072292057","3.20361072292057","2100","4.514043","3647.1626236","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100","31.28686834761917","53.20743458827144","15.366352128225923","4.514043","3.20361072292057","3.20361072292057",,"ok","-2.697702504802294"
"478","ENGAGE-NPi2100-COV","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2010,55.4896,"3.07062113951041","3.07062113951041","2100","5.407999049999999","3360.5389583","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100_COV","29.126296307709605","55.6098560171699","15.122275737180127","5.407999049999999","3.07062113951041","3.07062113951041",,"ok","-2.7696817843137183"
"478","ENGAGE-NPi2100-COV","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2015,50.7751,"3.07062113951041","3.07062113951041","2100","5.407999049999999","3360.5389583","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100_COV","29.126296307709605","55.6098560171699","15.122275737180127","5.407999049999999","3.07062113951041","3.07062113951041",,"ok","-2.7696817843137183"
"478","ENGAGE-NPi2100-COV","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2020,49.4039,"3.07062113951041","3.07062113951041","2100","5.407999049999999","3360.5389583","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100_COV","29.126296307709605","55.6098560171699","15.122275737180127","5.407999049999999","3.07062113951041","3.07062113951041",,"ok","-2.7696817843137183"
"478","ENGAGE-NPi2100-COV","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2025,49.0342,"3.07062113951041","3.07062113951041","2100","5.407999049999999","3360.5389583","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100_COV","29.126296307709605","55.6098560171699","15.122275737180127","5.407999049999999","3.07062113951041","3.07062113951041",,"ok","-2.7696817843137183"
"478","ENGAGE-NPi2100-COV","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2030,48.3701,"3.07062113951041","3.07062113951041","2100","5.407999049999999","3360.5389583","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100_COV","29.126296307709605","55.6098560171699","15.122275737180127","5.407999049999999","3.07062113951041","3.07062113951041",,"ok","-2.7696817843137183"
"478","ENGAGE-NPi2100-COV","REMIND-MAgPIE 2.1-4.2","Final Energy","EJ/yr","[object Object]",2035,48.4328,"3.07062113951041","3.07062113951041","2100","5.407999049999999","3360.5389583","GW7","failed","medium","ok","ok","medium","medium",,"medium","medium","ok","ok","true","C7","C7: Below 4.0°C","REMIND-MAgPIE 2.1-4.2","EN_NPi2100_COV","29.126296307709605","55.6098560171699","15.122275737180127","5.407999049999999","3.07062113951041","3.07062113951041",,"ok","-2.7696817843137183"
